pool_record_key,title,year,doi,pmid,query_ids,screening_stage,exclusion_reason
doi:10.1016/j.jacc.2016.10.038,"Proenkephalin, Renal Dysfunction, and Prognosis in Patients With Acute Heart Failure: A GREAT Network Study.",2017,10.1016/j.jacc.2016.10.038,28057251,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.hlc.2016.06.1205,Prognostic Impact of BNP Variations in Patients Admitted for Acute Decompensated Heart Failure with In-Hospital Worsening Renal Function.,2017,10.1016/j.hlc.2016.06.1205,27523462,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1152/japplphysiol.00122.2017,Progression and variability of physiologic deterioration in an ovine model of lung infection sepsis.,2017,10.1152/japplphysiol.00122.2017,28473609,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1164/rccm.201604-0854oc,"Quick Sepsis-related Organ Failure Assessment, Systemic Inflammatory Response Syndrome, and Early Warning Scores for Detecting Clinical Deterioration in Infected Patients outside the Intensive Care Unit",2017,10.1164/rccm.201604-0854oc,,CR3_ICU_HD,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.18130/v31v5bc9j,Representation Learning of Longitudinal Electronic Health Record Data for Patient Characterization and Prediction of Health Outcomes,2017,10.18130/v31v5bc9j,,CR4_dynamic_EHR,pass1_title_metadata,insufficient_topic_relevance
doi:10.3760/cma.j.issn.0578-1426.2017.04.003,[A retrospective analysis of clinical characteristics and outcomes of heart failure patients with different left ventricular ejection fractions].,2017,10.3760/cma.j.issn.0578-1426.2017.04.003,28355716,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3760/cma.j.issn.2095-4352.2017.08.003,[Roles of MyD88 and TRIF in cardiac dysfunction during sepsis].,2017,10.3760/cma.j.issn.2095-4352.2017.08.003,28795664,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.aucc.2016.10.003,Scoping review: The use of early warning systems for the identification of in-hospital patients at risk of deterioration,2017,10.1016/j.aucc.2016.10.003,,CR3_ICU_HD,pass1_title_metadata,insufficient_topic_relevance
doi:10.1186/s40560-017-0215-2,Sepsis-induced cardiac dysfunction and β-adrenergic blockade therapy for sepsis.,2017,10.1186/s40560-017-0215-2,28270914,Q3_HF_sepsis_mixed,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1002/ejhf.830,Serelaxin in addition to standard therapy in acute heart failure: rationale and design of the RELAX-AHF-2 study.,2017,10.1002/ejhf.830,28452195,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jacc.2016.12.035,Short-Term Effects of Tolvaptan in Patients With Acute Heart Failure and Volume Overload.,2017,10.1016/j.jacc.2016.12.035,28302292,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.7554/elife.28932.016,Table 6. Clinical characteristics of the external validation set.,2017,10.7554/elife.28932.016,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.1186/s12872-017-0669-0,The top tertile of hematocrit change during hospitalization is associated with lower risk of mortality in acute heart failure patients.,2017,10.1186/s12872-017-0669-0,28865437,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.amjcard.2017.03.030,Usefulness of the Combination of In-Hospital Poor Diuretic Response and Systemic Congestion to Predict Future Cardiac Events in Patients With Acute Decompensated Heart Failure.,2017,10.1016/j.amjcard.2017.03.030,28438307,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1161/circheartfailure.117.003835,Worsening Renal Function and Mortality in Heart Failure,2017,10.1161/circheartfailure.117.003835,,CR1_AHF_WHF,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1097/01.ccm.0000509902.27804.7e,1228: DOES A MULTIPARAMETER EARLY WARNING SCORING SYSTEM PREDICT CLINICAL DETERIORATION?,2016,10.1097/01.ccm.0000509902.27804.7e,,CR3_ICU_HD,pass1_title_metadata,insufficient_topic_relevance
doi:10.21767/2471-8505.100029,Accuracy of Modified Early Warning Scores for Predicting Mortality in Hospital: A Systematic Review and Meta-analysis,2016,10.21767/2471-8505.100029,,CR3_ICU_HD,pass1_title_metadata,insufficient_topic_relevance
doi:10.5005/jp/books/12700_25,Acute Decompensated Heart Failure and Cardiogenic Shock,2016,10.5005/jp/books/12700_25,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1093/med/9780199685288.003.0815_update_003,Acute heart failure and cardiogenic shock,2016,10.1093/med/9780199685288.003.0815_update_003,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.ijcard.2016.06.339,Acute heart failure in the young: Clinical characteristics and biomarker profiles.,2016,10.1016/j.ijcard.2016.06.339,27448534,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.14309/00000434-201610001-01953,Acute Liver Failure from Cardiogenic Shock without Classic Heart Failure Exam Findings,2016,10.14309/00000434-201610001-01953,,CR2_CS_early_warning,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3760/cma.j.issn.0578-1310.2016.03.009,[Analysis of clinical characteristics of hypoxic hepatitis in children].,2016,10.3760/cma.j.issn.0578-1310.2016.03.009,26957066,Q8_Chinese_language,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
pmid:28466615,Angiographic Embolization in Pediatric Abdominal Trauma.,2016,,28466615,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,ineligible_population_pediatric_or_pregnancy
doi:10.1007/s00063-015-0011-5,[Catecholamines: pro and contra].,2016,10.1007/s00063-015-0011-5,25804726,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.cardfail.2016.01.015,Clinical Implications of Serum Albumin Levels in Acute Heart Failure: Insights From DOSE-AHF and ROSE-AHF.,2016,10.1016/j.cardfail.2016.01.015,26844764,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3760/cma.j.issn.0376-2491.2016.35.007,[Correlation between post-stroke pneumonia and outcome in patients with acute brain infarction].,2016,10.3760/cma.j.issn.0376-2491.2016.35.007,27686545,Q8_Chinese_language,pass1_title_metadata,insufficient_topic_relevance
doi:10.1186/s40560-016-0151-6,Designing phase 3 sepsis trials: application of learned experiences from critical care trials in acute heart failure.,2016,10.1186/s40560-016-0151-6,27034779,Q3_HF_sepsis_mixed,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jchf.2016.03.005,Digoxin for Worsening Chronic Heart Failure,2016,10.1016/j.jchf.2016.03.005,,CR1_AHF_WHF,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jjcc.2015.09.020,Early administration of tolvaptan preserves renal function in elderly patients with acute decompensated heart failure.,2016,10.1016/j.jjcc.2015.09.020,26692119,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.iccn.2015.07.008,The experiences of nurses implementing the Modified Early Warning Score and a 24-hour on-call Mobile Intensive Care Nurse: An exploratory study,2016,10.1016/j.iccn.2015.07.008,,CR3_ICU_HD,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jtcvs.2016.04.023,External model validation of binary clinical risk prediction models in cardiovascular and thoracic surgery,2016,10.1016/j.jtcvs.2016.04.023,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.1007/s40278-016-13069-x,Fluorouracil,2016,10.1007/s40278-016-13069-x,,CR2_CS_early_warning,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.cardfail.2015.11.012,Hemodynamic Predictors of Heart Failure Morbidity and Mortality: Fluid or Flow?,2016,10.1016/j.cardfail.2015.11.012,26703245,Q2_AHF_to_CS,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jchf.2016.02.008,In-Hospital Diuretic Agent Use and Post-Discharge Clinical Outcomes in Patients Hospitalized for Worsening Heart Failure: Insights From the EVEREST Trial.,2016,10.1016/j.jchf.2016.02.008,27039131,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.3348/kjr.2016.17.3.339,"How to Develop, Validate, and Compare Clinical Prediction Models Involving Radiological Parameters: Study Design and Statistical Methods.",2016,10.3348/kjr.2016.17.3.339,27134523,Q6_prediction_reporting_validation,pass1_title_metadata,insufficient_topic_relevance
doi:10.1161/circheartfailure.116.003109,"Hypochloremia, Diuretic Resistance, and Outcome in Patients With Acute Heart Failure.",2016,10.1161/circheartfailure.116.003109,27507112,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jchf.2016.03.012,"The Importance of Worsening Heart Failure in Ambulatory Patients: Definition, Characteristics, and Effects of Amino-Terminal Pro-B-Type Natriuretic Peptide Guided Therapy.",2016,10.1016/j.jchf.2016.03.012,27179830,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jacc.2015.10.097,"Incidence, Timing, and Predictors of Valve Hemodynamic Deterioration After Transcatheter Aortic Valve Replacement: Multicenter Registry.",2016,10.1016/j.jacc.2015.10.097,26868689,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,adjacent_perioperative_or_procedure_population
doi:10.1002/ejhf.456,Increased mortality with elevated plasma endothelin-1 in acute heart failure: an ASCEND-HF biomarker substudy.,2016,10.1002/ejhf.456,26663359,Q1_AHF_WHF_definition,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.1177/0885066614554906,Infective Endocarditis.,2016,10.1177/0885066614554906,25320158,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.ijcard.2016.02.014,Levosimendan meta-analyses: Is there a pattern in the effect on mortality?,2016,10.1016/j.ijcard.2016.02.014,26882190,Q2_AHF_to_CS,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.2459/jcm.0000000000000419,N-terminal pro-B-type natriuretic peptide-guided therapy in patients hospitalized for acute heart failure.,2016,10.2459/jcm.0000000000000419,27322401,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.iccn.2016.05.007,"The National Early Warning Score: Translation, testing and prediction in a Swedish setting",2016,10.1016/j.iccn.2016.05.007,,CR3_ICU_HD,pass1_title_metadata,insufficient_topic_relevance
doi:10.21037/atm.2016.08.65,"New role of biomarkers: mid-regional pro-adrenomedullin, the biomarker of organ failure.",2016,10.21037/atm.2016.08.65,27713887,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
doi:10.1038/nrcardio.2015.134,Pathophysiology and clinical evaluation of acute heart failure.,2016,10.1038/nrcardio.2015.134,26370473,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1002/ejhf.540,"Patient journey after admission for acute heart failure: length of stay, 30-day readmission and 90-day mortality.",2016,10.1002/ejhf.540,27114058,Q1_AHF_WHF_definition,pass1_title_metadata,mortality_only_without_early_deterioration_focus
doi:10.1016/j.amsu.2016.11.072,Peer review report 1 “Using electronic health record collected clinical variables to predict medical intensive care unit mortality”,2016,10.1016/j.amsu.2016.11.072,,CR4_dynamic_EHR,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.amsu.2016.11.073,Peer review report 2 on “Using electronic health record collected clinical variables to predict medical intensive care unit mortality”,2016,10.1016/j.amsu.2016.11.073,,CR4_dynamic_EHR,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.amsu.2016.11.074,Peer review report 3 on “Using electronic health record collected clinical variables to predict medical intensive care unit mortality”,2016,10.1016/j.amsu.2016.11.074,,CR4_dynamic_EHR,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1177/0218492316655033,Post-cardiotomy open chest management. A single-unit experience.,2016,10.1177/0218492316655033,27273233,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.jacc.2016.03.592,Post-TAVR Valve Hemodynamic Deterioration.,2016,10.1016/j.jacc.2016.03.592,27386784,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,adjacent_perioperative_or_procedure_population
doi:10.1016/j.ahj.2016.05.013,"Predicting in-hospital worsening heart failure at time of admission, but do we really need another heart failure risk model?",2016,10.1016/j.ahj.2016.05.013,,CR1_AHF_WHF,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.jclinepi.2015.04.005,"Prediction models need appropriate internal, internal–external, and external validation",2016,10.1016/j.jclinepi.2015.04.005,,CR6_transportability,pass1_title_metadata,insufficient_topic_relevance
doi:10.3760/cma.j.issn.0376-2491.2016.30.008,[Predictive value of proteinuria for in-hospital severe adverse events and prognosis of the patients with heart failure].,2016,10.3760/cma.j.issn.0376-2491.2016.30.008,27545032,Q8_Chinese_language,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.cardfail.2015.12.017,Predictors and Associations With Outcomes of Length of Hospital Stay in Patients With Acute Heart Failure: Results From VERITAS.,2016,10.1016/j.cardfail.2015.12.017,26721775,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.ijcard.2016.07.236,"Prevalence, determinants, and prognostic significance of delirium in patients with acute heart failure.",2016,10.1016/j.ijcard.2016.07.236,27509220,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1161/strokeaha.116.013093,Progressive Cortical Neuronal Damage and Chronic Hemodynamic Impairment in Atherosclerotic Major Cerebral Artery Disease.,2016,10.1161/strokeaha.116.013093,27217506,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1097/mcc.0000000000000346,Protocolized care for early shock resuscitation.,2016,10.1097/mcc.0000000000000346,27583584,Q3_HF_sepsis_mixed,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.jchf.2016.06.003,Rationale and Design of the ATHENA-HF Trial: Aldosterone Targeted Neurohormonal Combined With Natriuresis Therapy in Heart Failure.,2016,10.1016/j.jchf.2016.06.003,27522631,Q1_AHF_WHF_definition,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1016/j.ijcard.2016.05.009,The role of levosimendan in acute heart failure complicating acute coronary syndrome: A review and expert consensus opinion.,2016,10.1016/j.ijcard.2016.05.009,27232927,Q2_AHF_to_CS,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1371/journal.pone.0148544,A Signal Processing Approach for Detection of Hemodynamic Instability before Decompensation.,2016,10.1371/journal.pone.0148544,26871715,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,lower_direct_relevance_than_quota_selected_record
doi:10.1055/s-0035-1558428,Spontaneous Round-Shaped Left Atrial Hematoma.,2016,10.1055/s-0035-1558428,28031681,Q4_ICU_hemodynamic_deterioration,pass1_title_metadata,insufficient_topic_relevance
doi:10.1016/j.jacc.2016.02.025,Ventricular Assist Device in Acute Myocardial Infarction.,2016,10.1016/j.jacc.2016.02.025,27102502,Q2_AHF_to_CS,pass1_title_metadata,insufficient_topic_relevance
